"","Department","Municipality","Precinct","Turnout","MAS.vote","Fraud.type"
"27224","Santa Cruz","Cuatro Cañadas","Esc. Juan Pablo Segundo",0.848,0.683,"Clean"
"27225","Santa Cruz","Cuatro Cañadas","Esc. Juan Pablo Segundo",0.868,0.693,"Clean"
"27226","Santa Cruz","Cuatro Cañadas","Esc. Juan Pablo Segundo",0.839,0.696,"Clean"
"27227","Santa Cruz","Cuatro Cañadas","Col. Nacional Cuatro Cañandas",0.936,0.619,"BBS"
"27228","Santa Cruz","Cuatro Cañadas","Col. Nacional Cuatro Cañandas",0.906,0.583,"Clean"
"27229","Santa Cruz","Cuatro Cañadas","Col. Nacional Cuatro Cañandas",0.867,0.561,"Clean"
"27230","Santa Cruz","Cuatro Cañadas","Col. Nacional Cuatro Cañandas",0.936,0.647,"BBS"
"27231","Santa Cruz","Cuatro Cañadas","Col. Nacional Cuatro Cañandas",0.937,0.575,"BBS"
"27232","Santa Cruz","Cuatro Cañadas","Col. Nacional Cuatro Cañandas",0.893,0.617,"Clean"
"27233","Santa Cruz","Cuatro Cañadas","Esc. Los Troncos",0.852,0.468,"Clean"
"27234","Santa Cruz","Cuatro Cañadas","Esc. Jose Luis Castro",0.934,0.673,"BBS"
"27235","Santa Cruz","Cuatro Cañadas","Esc. Jose Luis Castro",0.882,0.737,"Clean"
"27236","Santa Cruz","Cuatro Cañadas","Esc. Jose Luis Castro",0.932,0.721,"BBS"
"27237","Santa Cruz","Cuatro Cañadas","Esc. Jose Luis Castro",0.886,0.66,"Clean"
"27238","Santa Cruz","Cuatro Cañadas","Esc. Jose Luis Castro",0.913,0.662,"Clean"
"27239","Santa Cruz","Cuatro Cañadas","Esc. Jose Luis Castro",0.932,0.599,"BBS"
"27240","Santa Cruz","Cuatro Cañadas","Esc. Monte Rico",0.94,0.858,"VS"
"27241","Santa Cruz","Cuatro Cañadas","Esc. 26 de Agosto",0.917,0.645,"Clean"
"27242","Santa Cruz","Cuatro Cañadas","Esc. 26 de Agosto",0.878,0.575,"Clean"
"27243","Santa Cruz","Cuatro Cañadas","Esc. 26 de Agosto",0.921,0.515,"Clean"
"27244","Santa Cruz","Cuatro Cañadas","Esc. 26 de Agosto",0.904,0.653,"Clean"
"27245","Santa Cruz","Cuatro Cañadas","U.E. Haziel",0.862,0.069,"Clean"
"27246","Santa Cruz","Cuatro Cañadas","U.E. Haziel",0.756,0.101,"Clean"
"27247","Santa Cruz","San Matías","Esc. U.E.Tecnica Vocacional",0.838,0.475,"Clean"
"27248","Santa Cruz","San Matías","Esc. U.E.Tecnica Vocacional",0.822,0.525,"Clean"
"27249","Santa Cruz","San Matías","Esc. U.E.Tecnica Vocacional",0.824,0.433,"Clean"
"27250","Santa Cruz","San Matías","Esc. U.E.Tecnica Vocacional",0.827,0.455,"Clean"
"27251","Santa Cruz","San Matías","Esc. U.E.Tecnica Vocacional",0.813,0.452,"Clean"
"27252","Santa Cruz","San Matías","Esc. U.E.Tecnica Vocacional",0.838,0.5,"Clean"
"27253","Santa Cruz","San Matías","Esc. U.E.Tecnica Vocacional",0.861,0.492,"Clean"
"27254","Santa Cruz","San Matías","Esc. U.E.Tecnica Vocacional",0.816,0.548,"Clean"
"27255","Santa Cruz","San Matías","Esc. U.E.Tecnica Vocacional",0.823,0.486,"Clean"
"27256","Santa Cruz","San Matías","Esc. U.E.Tecnica Vocacional",0.867,0.53,"Clean"
"27257","Santa Cruz","San Matías","Esc. U.E.Tecnica Vocacional",0.805,0.491,"Clean"
"27258","Santa Cruz","San Matías","Esc. U.E.Tecnica Vocacional",0.805,0.468,"Clean"
"27259","Santa Cruz","San Matías","Esc. U.E. Emilia Rodat",0.821,0.473,"Clean"
"27260","Santa Cruz","San Matías","Esc. U.E. Emilia Rodat",0.768,0.56,"Clean"
"27261","Santa Cruz","San Matías","Esc. U.E. Emilia Rodat",0.859,0.517,"Clean"
"27262","Santa Cruz","San Matías","Esc. U.E. Emilia Rodat",0.823,0.412,"Clean"
"27263","Santa Cruz","San Matías","Esc. U.E. Emilia Rodat",0.813,0.484,"Clean"
"27264","Santa Cruz","San Matías","Esc. U.E. Emilia Rodat",0.788,0.454,"Clean"
"27265","Santa Cruz","San Matías","Esc. U.E. Emilia Rodat",0.783,0.45,"Clean"
"27266","Santa Cruz","San Matías","Esc. U.E. Emilia Rodat",0.852,0.486,"Clean"
"27267","Santa Cruz","San Matías","Esc. U.E. Emilia Rodat",0.857,0.414,"Clean"
"27268","Santa Cruz","San Matías","Esc. U.E. Emilia Rodat",0.856,0.539,"Clean"
"27269","Santa Cruz","San Matías","Esc. U.E. Emilia Rodat",0.857,0.443,"Clean"
"27270","Santa Cruz","San Matías","Esc. U.E. Emilia Rodat",0.873,0.5,"Clean"
"27271","Santa Cruz","San Matías","Esc. U.E. Emilia Rodat",0.823,0.486,"Clean"
"27272","Santa Cruz","San Matías","Esc. U.E. Emilia Rodat",0.847,0.441,"Clean"
"27273","Santa Cruz","San Matías","Esc. U.E. Emilia Rodat",0.841,0.481,"Clean"
"27274","Santa Cruz","San Matías","Esc. Seccional Candelaria",0.78,0.555,"Clean"
"27275","Santa Cruz","San Matías","Esc. Las Petas",0.808,0.523,"Clean"
"27276","Santa Cruz","San Matías","Esc. Las Petas",0.734,0.333,"Clean"
"27277","Santa Cruz","San Matías","Esc. Benjamin Catacora",0.861,0.308,"Clean"
"27278","Santa Cruz","San Matías","Esc. Benjamin Catacora",0.849,0.348,"Clean"
"27279","Santa Cruz","San Matías","Esc. Benjamin Catacora",0.866,0.354,"Clean"
"27280","Santa Cruz","San Matías","Esc. Santo Corazon",0.753,0.271,"Clean"
"27281","Santa Cruz","Comarapa","Esc. Gabriel Rene Moreno",0.943,0.557,"BBS"
"27282","Santa Cruz","Comarapa","Esc. Gabriel Rene Moreno",0.904,0.609,"Clean"
"27283","Santa Cruz","Comarapa","Esc. Gabriel Rene Moreno",0.938,0.549,"BBS"
"27284","Santa Cruz","Comarapa","Esc. Gabriel Rene Moreno",0.909,0.457,"Clean"
"27285","Santa Cruz","Comarapa","Esc. Gabriel Rene Moreno",0.943,0.583,"BBS"
"27286","Santa Cruz","Comarapa","Esc. Gabriel Rene Moreno",0.931,0.512,"BBS"
"27287","Santa Cruz","Comarapa","Esc. Gabriel Rene Moreno",0.921,0.589,"Clean"
"27288","Santa Cruz","Comarapa","Esc. Gabriel Rene Moreno",0.895,0.543,"Clean"
"27289","Santa Cruz","Comarapa","Esc. Gabriel Rene Moreno",0.896,0.632,"Clean"
"27290","Santa Cruz","Comarapa","Esc. Gabriel Rene Moreno",0.913,0.541,"Clean"
"27291","Santa Cruz","Comarapa","Esc. Gabriel Rene Moreno",0.934,0.612,"BBS"
"27292","Santa Cruz","Comarapa","Esc. Gabriel Rene Moreno",0.913,0.582,"Clean"
"27293","Santa Cruz","Comarapa","Esc. Gabriel Rene Moreno",0.913,0.613,"Clean"
"27294","Santa Cruz","Comarapa","Esc. Gabriel Rene Moreno",0.897,0.519,"Clean"
"27295","Santa Cruz","Comarapa","Esc. Gabriel Rene Moreno",0.996,0.464,"BBS"
"27296","Santa Cruz","Comarapa","Esc. Gabriel Rene Moreno",0.916,0.563,"Clean"
"27297","Santa Cruz","Comarapa","Esc. Gabriel Rene Moreno",0.899,0.423,"Clean"
"27298","Santa Cruz","Comarapa","Esc. Gabriel Rene Moreno",0.896,0.371,"Clean"
"27299","Santa Cruz","Comarapa","Esc. Gabriel Rene Moreno",0.887,0.466,"Clean"
"27300","Santa Cruz","Comarapa","Esc. Gabriel Rene Moreno",0.912,0.423,"Clean"
"27301","Santa Cruz","Comarapa","Esc. Gabriel Rene Moreno",0.925,0.536,"BBS"
"27302","Santa Cruz","Comarapa","Esc. Gabriel Rene Moreno",0.913,0.595,"Clean"
"27303","Santa Cruz","Comarapa","Esc. Gabriel Rene Moreno",0.929,0.503,"BBS"
"27304","Santa Cruz","Comarapa","Esc. Gabriel Rene Moreno",0.922,0.524,"Clean"
"27305","Santa Cruz","Comarapa","Esc. San Juan del Potrero",0.892,0.401,"Clean"
"27306","Santa Cruz","Comarapa","Esc. San Juan del Potrero",0.923,0.335,"BBS"
"27307","Santa Cruz","Comarapa","Esc. San Isidro",0.876,0.486,"Clean"
"27308","Santa Cruz","Comarapa","Esc. San Isidro",0.89,0.535,"Clean"
"27309","Santa Cruz","Comarapa","Esc. San Isidro",0.925,0.53,"BBS"
"27310","Santa Cruz","Comarapa","Esc. San Isidro",0.942,0.567,"BBS"
"27311","Santa Cruz","Comarapa","Esc. San Isidro",0.894,0.492,"Clean"
"27312","Santa Cruz","Comarapa","Esc. Escuela San Mateo",0.94,0.752,"BBS"
"27313","Santa Cruz","Comarapa","Esc. Marcelino Chaipana",0.9,0.571,"Clean"
"27314","Santa Cruz","Comarapa","Esc. Marcelino Chaipana",0.942,0.472,"BBS"
"27315","Santa Cruz","Comarapa","Esc. San Jose De La Capilla",0.902,0.497,"Clean"
"27316","Santa Cruz","Comarapa","Esc. San Jose De La Capilla",0.889,0.445,"Clean"
"27317","Santa Cruz","Comarapa","Esc. Torrecillas",0.959,0.677,"BBS"
"27318","Santa Cruz","Comarapa","Esc. Torrecillas",0.926,0.729,"BBS"
"27319","Santa Cruz","Comarapa","Esc. Torrecillas",0.922,0.778,"VS"
"27320","Santa Cruz","Comarapa","Esc. Torrecillas",0.921,0.716,"Clean"
"27321","Santa Cruz","Comarapa","Esc. U.E. La Palizada",0.936,0.614,"BBS"
"27322","Santa Cruz","Comarapa","Esc. U.E. La Palizada",0.882,0.62,"Clean"
"27323","Santa Cruz","Saipina","Esc. Humberto Villarroel",0.927,0.68,"BBS"
"27324","Santa Cruz","Saipina","Esc. Humberto Villarroel",0.915,0.567,"Clean"
"27325","Santa Cruz","Saipina","Esc. Humberto Villarroel",0.917,0.648,"Clean"
"27326","Santa Cruz","Saipina","Esc. Humberto Villarroel",0.903,0.49,"Clean"
"27327","Santa Cruz","Saipina","Esc. Humberto Villarroel",0.897,0.576,"Clean"
"27328","Santa Cruz","Saipina","Esc. Humberto Villarroel",0.911,0.649,"Clean"
"27329","Santa Cruz","Saipina","Esc. Humberto Villarroel",0.92,0.676,"Clean"
"27330","Santa Cruz","Saipina","Esc. Humberto Villarroel",0.906,0.578,"Clean"
"27331","Santa Cruz","Saipina","Esc. Humberto Villarroel",0.924,0.535,"BBS"
"27332","Santa Cruz","Saipina","Esc. Humberto Villarroel",0.938,0.495,"BBS"
"27333","Santa Cruz","Saipina","Esc. San Rafael",0.918,0.602,"Clean"
"27334","Santa Cruz","Saipina","Esc. U.E. Santa Catalina Chilon",0.9,0.635,"Clean"
"27335","Santa Cruz","Saipina","Esc. U.E. Santa Catalina Chilon",0.895,0.681,"Clean"
"27336","Santa Cruz","Puerto Suarez","Esc. Eliodoro Paz",0.817,0.172,"Clean"
"27337","Santa Cruz","Puerto Suarez","Esc. Eliodoro Paz",0.821,0.272,"Clean"
"27338","Santa Cruz","Puerto Suarez","Esc. Eliodoro Paz",0.847,0.306,"Clean"
"27339","Santa Cruz","Puerto Suarez","Esc. Eliodoro Paz",0.766,0.177,"Clean"
"27340","Santa Cruz","Puerto Suarez","Esc. Eliodoro Paz",0.777,0.23,"Clean"
"27341","Santa Cruz","Puerto Suarez","Esc. Josefina Goytia",0.818,0.191,"Clean"
"27342","Santa Cruz","Puerto Suarez","Esc. Josefina Goytia",0.839,0.302,"Clean"
"27343","Santa Cruz","Puerto Suarez","Esc. Josefina Goytia",0.816,0.186,"Clean"
"27344","Santa Cruz","Puerto Suarez","Esc. Josefina Goytia",0.833,0.281,"Clean"
"27345","Santa Cruz","Puerto Suarez","Esc. Josefina Goytia",0.769,0.232,"Clean"
"27346","Santa Cruz","Puerto Suarez","Esc. Josefina Goytia",0.784,0.244,"Clean"
"27347","Santa Cruz","Puerto Suarez","Esc. Josefina Goytia",0.85,0.243,"Clean"
"27348","Santa Cruz","Puerto Suarez","Esc. Josefina Goytia",0.783,0.251,"Clean"
"27349","Santa Cruz","Puerto Suarez","Esc. Miguel Suarez Arana",0.834,0.273,"Clean"
"27350","Santa Cruz","Puerto Suarez","Esc. Miguel Suarez Arana",0.827,0.273,"Clean"
"27351","Santa Cruz","Puerto Suarez","Esc. Miguel Suarez Arana",0.869,0.284,"Clean"
"27352","Santa Cruz","Puerto Suarez","Esc. Miguel Suarez Arana",0.771,0.254,"Clean"
"27353","Santa Cruz","Puerto Suarez","Esc. Miguel Suarez Arana",0.885,0.236,"Clean"
"27354","Santa Cruz","Puerto Suarez","Esc. Miguel Suarez Arana",0.88,0.207,"Clean"
"27355","Santa Cruz","Puerto Suarez","Esc. Miguel Suarez Arana",0.855,0.389,"Clean"
"27356","Santa Cruz","Puerto Suarez","Esc. Miguel Suarez Arana",0.829,0.285,"Clean"
"27357","Santa Cruz","Puerto Suarez","Esc. Miguel Suarez Arana",0.839,0.243,"Clean"
"27358","Santa Cruz","Puerto Suarez","Esc. Miguel Suarez Arana",0.855,0.276,"Clean"
"27359","Santa Cruz","Puerto Suarez","Esc. Miguel Suarez Arana",0.882,0.226,"Clean"
"27360","Santa Cruz","Puerto Suarez","Esc. Miguel Suarez Arana",0.819,0.205,"Clean"
"27361","Santa Cruz","Puerto Suarez","Esc. Miguel Suarez Arana",0.841,0.293,"Clean"
"27362","Santa Cruz","Puerto Suarez","Esc. Coop Educacional Puerto Suarez",0.825,0.321,"Clean"
"27363","Santa Cruz","Puerto Suarez","Esc. Coop Educacional Puerto Suarez",0.838,0.306,"Clean"
"27364","Santa Cruz","Puerto Suarez","Esc. Coop Educacional Puerto Suarez",0.861,0.344,"Clean"
"27365","Santa Cruz","Puerto Suarez","Esc. Coop Educacional Puerto Suarez",0.816,0.204,"Clean"
"27366","Santa Cruz","Puerto Suarez","Esc. Coop Educacional Puerto Suarez",0.838,0.369,"Clean"
"27367","Santa Cruz","Puerto Suarez","Esc. Coop Educacional Puerto Suarez",0.843,0.326,"Clean"
"27368","Santa Cruz","Puerto Suarez","Esc. Coop Educacional Puerto Suarez",0.807,0.29,"Clean"
"27369","Santa Cruz","Puerto Suarez","Esc. Coop Educacional Puerto Suarez",0.794,0.267,"Clean"
"27370","Santa Cruz","Puerto Suarez","Esc. Coop Educacional Puerto Suarez",0.773,0.305,"Clean"
"27371","Santa Cruz","Puerto Suarez","Esc. Coop Educacional Puerto Suarez",0.852,0.249,"Clean"
"27372","Santa Cruz","Puerto Suarez","Esc. Coop Educacional Puerto Suarez",0.858,0.331,"Clean"
"27373","Santa Cruz","Puerto Suarez","Esc. Coop Educacional Puerto Suarez",0.819,0.21,"Clean"
"27374","Santa Cruz","Puerto Suarez","Esc. Coop Educacional Puerto Suarez",0.842,0.303,"Clean"
"27375","Santa Cruz","Puerto Suarez","Esc. Coop Educacional Puerto Suarez",1,0.28,"BBS"
"27376","Santa Cruz","Puerto Suarez","Esc. Angelica Rivero",0.918,0.34,"Clean"
"27377","Santa Cruz","Puerto Suarez","Esc. Angelica Rivero",0.879,0.306,"Clean"
"27378","Santa Cruz","Puerto Suarez","Esc. Angelica Rivero",0.895,0.16,"Clean"
"27379","Santa Cruz","Puerto Suarez","Esc. Angelica Rivero",0.894,0.267,"Clean"
"27380","Santa Cruz","Puerto Suarez","Esc. German Busch Yacuses",0.859,0.452,"Clean"
"27381","Santa Cruz","Puerto Suarez","Esc. German Busch Yacuses",0.881,0.471,"Clean"
"27382","Santa Cruz","Puerto Quijarro","Esc. Gisela Brun Sciaroni",0.833,0.337,"Clean"
"27383","Santa Cruz","Puerto Quijarro","Esc. Gisela Brun Sciaroni",0.841,0.243,"Clean"
"27384","Santa Cruz","Puerto Quijarro","Esc. Gisela Brun Sciaroni",0.739,0.255,"Clean"
"27385","Santa Cruz","Puerto Quijarro","Esc. Gisela Brun Sciaroni",0.839,0.343,"Clean"
"27386","Santa Cruz","Puerto Quijarro","Esc. Gisela Brun Sciaroni",0.823,0.351,"Clean"
"27387","Santa Cruz","Puerto Quijarro","Esc. Gisela Brun Sciaroni",0.869,0.314,"Clean"
"27388","Santa Cruz","Puerto Quijarro","Esc. Gisela Brun Sciaroni",0.873,0.3,"Clean"
"27389","Santa Cruz","Puerto Quijarro","Esc. Gisela Brun Sciaroni",0.882,0.41,"Clean"
"27390","Santa Cruz","Puerto Quijarro","Esc. Gisela Brun Sciaroni",0.864,0.284,"Clean"
"27391","Santa Cruz","Puerto Quijarro","Esc. Gisela Brun Sciaroni",0.838,0.222,"Clean"
"27392","Santa Cruz","Puerto Quijarro","Esc. Gisela Brun Sciaroni",0.82,0.313,"Clean"
"27393","Santa Cruz","Puerto Quijarro","Esc. Gisela Brun Sciaroni",1,0.241,"BBS"
"27394","Santa Cruz","Puerto Quijarro","Esc. Gisela Brun Sciaroni",0.882,0.311,"Clean"
"27395","Santa Cruz","Puerto Quijarro","Esc. Gisela Brun Sciaroni",0.859,0.273,"Clean"
"27396","Santa Cruz","Puerto Quijarro","Esc. Gisela Brun Sciaroni",0.87,0.276,"Clean"
"27397","Santa Cruz","Puerto Quijarro","Esc. Gisela Brun Sciaroni",0.855,0.289,"Clean"
"27398","Santa Cruz","Puerto Quijarro","Esc. Samuel Lopez Mendoza",0.797,0.479,"Clean"
"27399","Santa Cruz","Puerto Quijarro","Esc. Samuel Lopez Mendoza",0.755,0.293,"Clean"
"27400","Santa Cruz","Puerto Quijarro","Esc. Samuel Lopez Mendoza",0.809,0.356,"Clean"
"27401","Santa Cruz","Puerto Quijarro","Esc. Samuel Lopez Mendoza",0.825,0.385,"Clean"
"27402","Santa Cruz","Puerto Quijarro","Esc. Samuel Lopez Mendoza",0.773,0.29,"Clean"
"27403","Santa Cruz","Puerto Quijarro","Esc. Samuel Lopez Mendoza",0.765,0.367,"Clean"
"27404","Santa Cruz","Puerto Quijarro","Esc. Samuel Lopez Mendoza",0.84,0.332,"Clean"
"27405","Santa Cruz","Puerto Quijarro","Esc. Samuel Lopez Mendoza",0.722,0.516,"Clean"
"27406","Santa Cruz","Puerto Quijarro","Esc. Samuel Lopez Mendoza",0.807,0.401,"Clean"
"27407","Santa Cruz","Puerto Quijarro","Esc. Samuel Lopez Mendoza",0.817,0.305,"Clean"
"27408","Santa Cruz","Puerto Quijarro","Esc. Samuel Lopez Mendoza",0.789,0.268,"Clean"
"27409","Santa Cruz","Puerto Quijarro","Esc. Samuel Lopez Mendoza",0.831,0.464,"Clean"
"27410","Santa Cruz","Puerto Quijarro","Esc. Samuel Lopez Mendoza",0.816,0.364,"Clean"
"27411","Santa Cruz","Puerto Quijarro","Esc. Samuel Lopez Mendoza",0.782,0.257,"Clean"
"27412","Santa Cruz","Puerto Quijarro","Esc. Samuel Lopez Mendoza",0.828,0.332,"Clean"
"27413","Santa Cruz","Puerto Quijarro","Esc. Samuel Lopez Mendoza",0.811,0.341,"Clean"
"27414","Santa Cruz","Puerto Quijarro","Esc. Mixta La Frontera",0.773,0.519,"Clean"
"27415","Santa Cruz","Puerto Quijarro","Esc. Mixta La Frontera",0.768,0.426,"Clean"
"27416","Santa Cruz","Puerto Quijarro","Esc. Mixta La Frontera",0.828,0.495,"Clean"
"27417","Santa Cruz","Puerto Quijarro","Esc. Mixta La Frontera",0.755,0.479,"Clean"
"27418","Santa Cruz","Puerto Quijarro","Esc. Mixta La Frontera",0.794,0.418,"Clean"
"27419","Santa Cruz","Puerto Quijarro","Esc. Mixta La Frontera",0.779,0.467,"Clean"
"27420","Santa Cruz","Puerto Quijarro","Esc. Mixta La Frontera",0.769,0.452,"Clean"
"27421","Santa Cruz","Puerto Quijarro","Esc. Mixta La Frontera",0.764,0.558,"Clean"
"27422","Santa Cruz","Puerto Quijarro","Esc. Mixta La Frontera",0.743,0.455,"Clean"
"27423","Santa Cruz","Puerto Quijarro","Esc. Mixta La Frontera",0.762,0.34,"Clean"
"27424","Santa Cruz","Puerto Quijarro","Esc. Mixta La Frontera",0.755,0.395,"Clean"
"27425","Santa Cruz","Puerto Quijarro","Esc. Mixta La Frontera",0.719,0.338,"Clean"
"27426","Santa Cruz","Puerto Quijarro","Esc. Mixta La Frontera",0.791,0.486,"Clean"
"27427","Santa Cruz","Puerto Quijarro","Esc. Mixta La Frontera",0.759,0.357,"Clean"
"27428","Santa Cruz","Puerto Quijarro","Esc. Mixta La Frontera",0.756,0.386,"Clean"
"27429","Santa Cruz","Puerto Quijarro","Esc. Mixta La Frontera",0.8,0.38,"Clean"
"27430","Santa Cruz","Puerto Quijarro","Esc. Mixta La Frontera",0.715,0.422,"Clean"
"27431","Santa Cruz","El Carmen Rivero Tórrez","Esc. Evangelica Rincon del Tigre",0.787,0.503,"Clean"
"27432","Santa Cruz","El Carmen Rivero Tórrez","Esc. Santa Ana",0.855,0.649,"Clean"
"27433","Santa Cruz","El Carmen Rivero Tórrez","Esc. Daniel Zambrana",0.874,0.362,"Clean"
"27434","Santa Cruz","El Carmen Rivero Tórrez","Esc. Daniel Zambrana",0.84,0.511,"Clean"
"27435","Santa Cruz","El Carmen Rivero Tórrez","Esc. Daniel Zambrana",0.839,0.36,"Clean"
"27436","Santa Cruz","El Carmen Rivero Tórrez","Esc. Daniel Zambrana",0.827,0.5,"Clean"
"27437","Santa Cruz","El Carmen Rivero Tórrez","Esc. Daniel Zambrana",0.831,0.363,"Clean"
"27438","Santa Cruz","El Carmen Rivero Tórrez","Esc. Daniel Zambrana",0.83,0.399,"Clean"
"27439","Santa Cruz","El Carmen Rivero Tórrez","Esc. Daniel Zambrana",0.869,0.444,"Clean"
"27440","Santa Cruz","El Carmen Rivero Tórrez","Esc. Daniel Zambrana",0.836,0.427,"Clean"
"27441","Santa Cruz","El Carmen Rivero Tórrez","Esc. Daniel Zambrana",0.872,0.342,"Clean"
"27442","Santa Cruz","El Carmen Rivero Tórrez","Esc. Daniel Zambrana",0.852,0.446,"Clean"
"27443","Santa Cruz","El Carmen Rivero Tórrez","Esc. Daniel Zambrana",0.833,0.444,"Clean"
"27444","Santa Cruz","Ascención de Guarayos","Esc. Ascencion Central",0.84,0.364,"Clean"
"27445","Santa Cruz","Ascención de Guarayos","Esc. Ascencion Central",0.862,0.294,"Clean"
"27446","Santa Cruz","Ascención de Guarayos","Esc. Ascencion Central",0.871,0.369,"Clean"
"27447","Santa Cruz","Ascención de Guarayos","Esc. Ascencion Central",0.843,0.486,"Clean"
"27448","Santa Cruz","Ascención de Guarayos","Esc. Ascencion Central",0.813,0.506,"Clean"
"27449","Santa Cruz","Ascención de Guarayos","Esc. Ascencion Central",0.828,0.557,"Clean"
"27450","Santa Cruz","Ascención de Guarayos","Esc. Ascencion Central",0.864,0.546,"Clean"
"27451","Santa Cruz","Ascención de Guarayos","Esc. Ascencion Central",0.853,0.423,"Clean"
"27452","Santa Cruz","Ascención de Guarayos","Esc. Ascencion Central",0.868,0.492,"Clean"
"27453","Santa Cruz","Ascención de Guarayos","Esc. Ascencion Central",0.85,0.451,"Clean"
"27454","Santa Cruz","Ascención de Guarayos","Esc. Ascencion Central",0.865,0.403,"Clean"
"27455","Santa Cruz","Ascención de Guarayos","Esc. Ascencion Central",0.85,0.442,"Clean"
"27456","Santa Cruz","Ascención de Guarayos","Esc. Ascencion Central",0.839,0.393,"Clean"
"27457","Santa Cruz","Ascención de Guarayos","Esc. Ascencion Central",0.869,0.492,"Clean"
"27458","Santa Cruz","Ascención de Guarayos","Esc. Ascencion Central",0.863,0.425,"Clean"
"27459","Santa Cruz","Ascención de Guarayos","Esc. Ascencion Central",0.81,0.362,"Clean"
"27460","Santa Cruz","Ascención de Guarayos","Esc. Ascencion Central",0.858,0.497,"Clean"
"27461","Santa Cruz","Ascención de Guarayos","Esc. Ascencion Central",0.847,0.271,"Clean"
"27462","Santa Cruz","Ascención de Guarayos","Esc. Ascencion Central",0.866,0.453,"Clean"
"27463","Santa Cruz","Ascención de Guarayos","Esc. Esteban Gebard",0.896,0.328,"Clean"
"27464","Santa Cruz","Ascención de Guarayos","Esc. Esteban Gebard",0.85,0.271,"Clean"
"27465","Santa Cruz","Ascención de Guarayos","Esc. Esteban Gebard",0.884,0.348,"Clean"
"27466","Santa Cruz","Ascención de Guarayos","Esc. Esteban Gebard",0.89,0.355,"Clean"
"27467","Santa Cruz","Ascención de Guarayos","Esc. Esteban Gebard",0.865,0.372,"Clean"
"27468","Santa Cruz","Ascención de Guarayos","Esc. Esteban Gebard",0.851,0.525,"Clean"
"27469","Santa Cruz","Ascención de Guarayos","Esc. Esteban Gebard",0.853,0.31,"Clean"
"27470","Santa Cruz","Ascención de Guarayos","Esc. Esteban Gebard",0.865,0.55,"Clean"
"27471","Santa Cruz","Ascención de Guarayos","Esc. Esteban Gebard",0.853,0.401,"Clean"
"27472","Santa Cruz","Ascención de Guarayos","Esc. Esteban Gebard",0.874,0.378,"Clean"
"27473","Santa Cruz","Ascención de Guarayos","Esc. Esteban Gebard",0.855,0.391,"Clean"
"27474","Santa Cruz","Ascención de Guarayos","Esc. Esteban Gebard",0.832,0.455,"Clean"
"27475","Santa Cruz","Ascención de Guarayos","Esc. Esteban Gebard",0.909,0.376,"Clean"
"27476","Santa Cruz","Ascención de Guarayos","Esc. Esteban Gebard",0.885,0.254,"Clean"
"27477","Santa Cruz","Ascención de Guarayos","Esc. Esteban Gebard",0.873,0.346,"Clean"
"27478","Santa Cruz","Ascención de Guarayos","Esc. Esteban Gebard",0.888,0.357,"Clean"
"27479","Santa Cruz","Ascención de Guarayos","Esc. Esteban Gebard",0.846,0.44,"Clean"
"27480","Santa Cruz","Ascención de Guarayos","Esc. Esteban Gebard",0.855,0.401,"Clean"
